[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] DWP Temp Cleanup - Session: 2026-08-06_08-58-58
[2026-08-06 08:58:58] [INFO] Mode       : DRY RUN (no changes will be made)
[2026-08-06 08:58:58] [INFO] Cutoff     : files older than 0 day(s) (before 2026-08-06 08:58:58)
[2026-08-06 08:58:58] [INFO] Targets    : C:\Users\labuser\AppData\Local\Temp, C:\Windows\Temp
[2026-08-06 08:58:58] [INFO] =================================================================
[2026-08-06 08:58:58] [INFO] --- Scanning: C:\Users\labuser\AppData\Local\Temp ---
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\878e7ffe83ae4cf090c0baa46f30d748.psm1  [45.8 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\885f9f065cf64966b02181f024c99b04.log  [0.1 KB, modified 2026-08-06 08:39:50]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\889cae390087476a8cc78e2763910778.txt  [3.7 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\8b19a6577567424e8bac6c48186dccad.ps1  [25.8 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\8e968695308f41b3a7b36a3387b199ee.log  [274.9 KB, modified 2026-08-05 08:38:44]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\929cecc1cfff45cea1214cc1336bcfd0.zip  [112317.5 KB, modified 2026-08-03 07:53:25]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\93200a1a2ad4408393e2655e1386808d.exe  [143.1 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\97b70a100eef4df4862729c1b62cf216.log  [0.1 KB, modified 2026-08-06 08:27:53]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\98e4f54a30134fa79a6aeef29aa8b23a.ps1  [21.4 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\995b0aa9b48e47968516518d350131ff.ps1  [16.8 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\9a9bb37b401a433cb9408f46d12028e3.ignore  [0 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\9bce43c0e1a541469f07bc5b9b85f52b.exe  [226902 KB, modified 2026-08-03 07:55:17]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\a1d235b77e1241da8f1184be7eedcde3.ps1  [14.4 KB, modified 2023-05-10 10:53:30]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\a2b405245de64b118aac4e6d6d3bfd24.psmdcp  [3.4 KB, modified 2023-05-10 10:53:32]
[2026-08-06 08:58:59] [DRY] Would move: C:\Users\labuser\AppData\Local\Temp\_CleanupBackup\2026-08-06_08-58-52\aa7a67acdd124b279b720939ad6d72d4.csv  [25 KB, modified 2026-08-05 11:49:36]
